user_id,post_id,interaction,topic,text,label
user_91,post_744,like,news,Per station Democrat gas chair account natural simple would.,1
user_91,post_745,view,news,Growth dark us security paper activity door figure trip cost store computer very likely whole.,0
user_91,post_746,like,news,Event music final serious yourself whether special car between mean a go live west letter.,1
user_91,post_747,like,tech,Country they education bag best read conference west recent sure price foot for.,1
user_91,post_749,like,fitness,Bit certainly career instead main actually different phone reveal begin rise.,1
user_91,post_779,like,fitness,Pattern particularly particular meet relationship not less position action analysis.,1
user_91,post_791,like,news,Happen company blue message billion art plant city where west blue without forget.,1
user_91,post_792,like,news,Loss magazine material exist field girl food everyone.,1
user_91,post_811,like,fitness,Leg cause full over new involve wait.,1
user_91,post_816,like,tech,Hope after look green writer dinner brother you minute could quickly table way recently debate.,1
user_91,post_822,like,fitness,Out able employee east partner style various.,1
user_91,post_825,like,news,Bar movement color his voice suddenly bring letter store agent firm number able rise.,1
user_91,post_826,like,fitness,Site read trouble old return more although teach nor natural move team interesting eight could way.,1
user_91,post_833,like,news,Clearly free true expert response even stage own bill western reason practice.,1
user_91,post_841,like,fitness,Have deal something state follow practice to course attention generation explain quite attorney.,1
user_91,post_842,like,news,Chance decade stage stop phone boy recently voice.,1
user_91,post_844,like,fitness,Leave ahead whether yeah pressure but whose type drop.,1
user_91,post_845,view,gaming,Degree science keep member would buy he person mission then couple camera bag.,0
user_91,post_849,like,news,Seem employee four evening we bill reality.,1
user_91,post_852,like,fitness,Pass officer world sign military environmental ball down against way certain.,1
user_91,post_872,like,fitness,Major entire baby cover hear bar across for husband physical.,1
user_91,post_874,view,gaming,Specific friend my moment model hospital bring our light house might analysis strategy investment culture enjoy.,0
user_91,post_878,view,fashion,Already must win fine never price foreign human must another final reduce see call require star.,0
user_91,post_886,like,fitness,Already total reflect he responsibility analysis computer country again.,1
user_91,post_893,like,fitness,Interview newspaper financial bank understand surface consider occur small month themselves yes race.,1
user_91,post_896,like,news,Nature law challenge another experience she traditional memory.,1
user_91,post_900,like,tech,Interview politics picture practice age bit little picture commercial toward picture cut.,1
user_91,post_912,like,tech,Still politics newspaper need carry size baby strong easy group.,1
user_91,post_923,like,fitness,Pass finally bad manage who mother individual meet.,1
user_91,post_928,like,fitness,Would level business our development number across.,1
user_91,post_944,view,gaming,Father us operation sister ground message difficult time second true own.,0
user_91,post_945,like,tech,Many step continue serious money include among.,1
user_91,post_949,like,fitness,Likely else design draw relationship sure identify human require business risk despite offer.,1
user_91,post_955,view,fashion,Fight allow forward art claim push society fire reveal star marriage reality suddenly perhaps certainly talk.,0
user_91,post_961,like,news,Check same point game last set order raise technology admit director toward before.,1
user_91,post_971,like,tech,Must model try improve learn party range month star participant though.,1
user_91,post_977,like,tech,Practice deal at financial Republican say word power produce whether receive.,1
user_91,post_985,like,fitness,Difference respond figure personal method trade station return would executive expert effect conference.,1
user_91,post_991,like,fitness,Show visit police PM until door system and face stop black control nearly.,1
user_91,post_994,view,fitness,Suffer knowledge simple return area character share bit conference boy staff poor.,0
user_92,post_0,view,fashion,Matter others lay local black cup accept behavior citizen hard describe cell not tend.,0
user_92,post_39,like,news,Tree western spring state kid indicate popular including scene audience voice.,1
user_92,post_47,like,news,Bit cultural man three owner true growth nothing similar wait baby.,1
user_92,post_48,like,travel,Win maybe force stay western relate accept music sure member by feel bank brother future.,1
user_92,post_54,like,news,Partner course church especially between life sense.,1
user_92,post_57,like,travel,Minute work adult them her feeling career avoid no public rich home manage.,1
user_92,post_58,like,news,Run clear detail game discuss fall at on customer else.,1
user_92,post_67,like,travel,Always war gun again challenge billion both recent spring charge fill measure view federal.,1
user_92,post_72,like,travel,Become challenge base agent discuss life use fight table light whole option red effect fill.,1
